"id","country","gender","responseRate","status","tags","positiv_reviews","suitable_for_children","pets_allowed","smoking_allowed"
29715,"Democratic Republic of Congo","male",-1,"yes","",0,"False","False","False"
29728,"Denmark","male",-1,"maybe","",0,"False","False","False"
29729,"Djibouti","male",-1,"maybe","",0,"False","False","False"
29730,"Dominica","female",-1,"yes","",0,"False","False","False"
29731,"Dominican Republic","female",-1,"yes","",0,"False","False","False"
29732,"Ecuador","female",-1,"maybe","",0,"False","False","False"
29733,"Egypt","male",-1,"yes","",0,"False","False","False"
29745,"England","female",-1,"yes","",0,"False","False","False"
29761,"Eritrea","male",-1,"yes","",0,"False","False","False"
29762,"Estonia","other",-1,"maybe","",0,"False","False","False"
29763,"Ethiopia","female",-1,"yes","",0,"False","False","False"
29776,"Falkland Islands (Malvinas)","male",-1,"maybe","",4,"False","False","False"
29777,"Faroe Islands","male",-1,"maybe","",0,"False","False","False"
29778,"Fiji","male",-1,"yes","",0,"False","False","False"
29779,"Finland","male",-1,"maybe","",0,"False","False","False"
29780,"France","other",-1,"maybe","",0,"False","False","False"
29809,"Gabon","female",-1,"maybe","",0,"False","False","False"
29811,"Georgia","male",-1,"yes","",0,"False","False","False"
29825,"Ghana","male",-1,"maybe","",0,"False","False","False"
29858,"Guadeloupe","other",-1,"yes","",0,"False","False","False"
29859,"Guam","male",-1,"yes","",0,"False","False","False"
29862,"Haiti","male",-1,"yes","",0,"False","False","False"
29863,"Hong Kong","male",-1,"yes","",0,"False","False","False"
29864,"Hungary","female",-1,"maybe","",0,"False","False","False"
29865,"Iceland","other",-1,"yes","",0,"False","False","False"
29866,"India","male",-1,"yes","",0,"False","False","False"
29868,"Iran","male",-1,"maybe","",0,"False","False","False"
29870,"Ireland","other",-1,"yes","",0,"False","False","False"
29871,"Isle of Man","male",-1,"yes","",0,"False","False","False"
29872,"Israel","male",-1,"yes","",0,"False","False","False"
29874,"Jamaica","female",-1,"yes","",0,"False","False","False"
29875,"Japan","female",-1,"yes","",0,"False","False","False"
29904,"Kuwait","male",-1,"maybe","",3,"False","False","False"
29921,"Latvia","male",-1,"yes","",0,"False","False","False"
29922,"Liberia","male",-1,"yes","",0,"False","False","False"
29924,"Liechtenstein","female",-1,"maybe","",0,"False","False","False"
29925,"Lithuania","male",-1,"yes","",0,"False","False","False"
29926,"Luxembourg","male",94,"maybe","   Friendly    Knowledgeable    Fun    Reliable    Thoughtful    Flexible",22,"False","False","True"
29927,"Macedonia","male",-1,"yes","",0,"False","False","False"
29928,"Madagascar","male",-1,"yes","",0,"False","False","False"
29936,"Malaysia","female",-1,"maybe","",0,"False","False","False"
29937,"Maldives","male",-1,"yes","",0,"False","False","False"
29938,"Mali","female",-1,"maybe","",1,"True","False","False"
29952,"Malta","male",-1,"maybe","",0,"False","False","False"
29984,"Martinique","other",-1,"yes","",0,"False","False","False"
29985,"Mauritania","male",-1,"yes","",0,"False","False","False"
29986,"Mexico","female",-1,"maybe","",0,"False","False","False"
29987,"Moldova","female",-1,"maybe","",0,"False","False","False"
29988,"Monaco","female",100,"yes","",0,"True","True","True"
29990,"Montenegro","male",-1,"maybe","",0,"False","False","False"
29993,"Mozambique","other",-1,"maybe","",0,"False","False","False"
29994,"Namibia","other",-1,"maybe","",0,"False","False","False"
29995,"Nepal","male",-1,"yes","",0,"False","False","False"
29996,"Netherlands","male",-1,"yes","",1,"True","False","False"
29999,"New Zealand","female",0,"yes","",9,"False","False","False"
